year,prefecture,sales_quantity_kl,sales_source,production_quantity_kl,production_source,region
1973,奈良,13099.0,jikeiretsu_13,,,近畿
1973,和歌山,17461.0,jikeiretsu_13,,,近畿
1973,鳥取,12805.0,jikeiretsu_13,,,中国
1973,島根,18602.0,jikeiretsu_13,,,中国
1973,岡山,29474.0,jikeiretsu_13,,,中国
1973,広島,45926.0,jikeiretsu_13,,,中国
1973,山口,29554.0,jikeiretsu_13,,,中国
1973,徳島,12834.0,jikeiretsu_13,,,四国
1973,香川,14009.0,jikeiretsu_13,,,四国
1973,愛媛,24042.0,jikeiretsu_13,,,四国
1973,高知,17134.0,jikeiretsu_13,,,四国
1973,福岡,68318.0,jikeiretsu_13,,,九州・沖縄
1973,佐賀,17891.0,jikeiretsu_13,,,九州・沖縄
1973,長崎,23660.0,jikeiretsu_13,,,九州・沖縄
1973,熊本,18490.0,jikeiretsu_13,,,九州・沖縄
1973,大分,15824.0,jikeiretsu_13,,,九州・沖縄
1973,宮崎,3217.0,jikeiretsu_13,,,九州・沖縄
1973,鹿児島,2122.0,jikeiretsu_13,,,九州・沖縄
1973,沖縄,,jikeiretsu_13,,,九州・沖縄
1974,北海道,72786.0,jikeiretsu_13,,,北海道
1974,青森,26816.0,jikeiretsu_13,,,東北
1974,岩手,28238.0,jikeiretsu_13,,,東北
1974,宮城,38081.0,jikeiretsu_13,,,東北
1974,秋田,34531.0,jikeiretsu_13,,,東北
1974,山形,28422.0,jikeiretsu_13,,,東北
1974,福島,41138.0,jikeiretsu_13,,,東北
1974,茨城,41143.0,jikeiretsu_13,,,関東
1974,栃木,30558.0,jikeiretsu_13,,,関東
1974,群馬,28919.0,jikeiretsu_13,,,関東
1974,埼玉,61703.0,jikeiretsu_13,,,関東
1974,千葉,51952.0,jikeiretsu_13,,,関東
1974,東京,159771.0,jikeiretsu_13,,,関東
1974,神奈川,76271.0,jikeiretsu_13,,,関東
1974,新潟,53998.0,jikeiretsu_13,,,中部
1974,富山,19784.0,jikeiretsu_13,,,中部
1974,石川,18424.0,jikeiretsu_13,,,中部
1974,福井,12096.0,jikeiretsu_13,,,中部
1974,山梨,13206.0,jikeiretsu_13,,,中部
1974,長野,39555.0,jikeiretsu_13,,,中部
1974,岐阜,25497.0,jikeiretsu_13,,,中部
1974,静岡,51291.0,jikeiretsu_13,,,中部
1974,愛知,66250.0,jikeiretsu_13,,,中部
1974,三重,22358.0,jikeiretsu_13,,,中部
1974,滋賀,15739.0,jikeiretsu_13,,,近畿
1974,京都,32622.0,jikeiretsu_13,,,近畿
1974,大阪,110701.0,jikeiretsu_13,,,近畿
1974,兵庫,66293.0,jikeiretsu_13,,,近畿
1974,奈良,12720.0,jikeiretsu_13,,,近畿
1974,和歌山,17615.0,jikeiretsu_13,,,近畿
1974,鳥取,12736.0,jikeiretsu_13,,,中国
1974,島根,19269.0,jikeiretsu_13,,,中国
1974,岡山,30391.0,jikeiretsu_13,,,中国
1974,広島,45739.0,jikeiretsu_13,,,中国
1974,山口,30339.0,jikeiretsu_13,,,中国
1974,徳島,12123.0,jikeiretsu_13,,,四国
1974,香川,13685.0,jikeiretsu_13,,,四国
1974,愛媛,23693.0,jikeiretsu_13,,,四国
1974,高知,16901.0,jikeiretsu_13,,,四国
1974,福岡,68699.0,jikeiretsu_13,,,九州・沖縄
1974,佐賀,17131.0,jikeiretsu_13,,,九州・沖縄
1974,長崎,23716.0,jikeiretsu_13,,,九州・沖縄
1974,熊本,17953.0,jikeiretsu_13,,,九州・沖縄
1974,大分,15721.0,jikeiretsu_13,,,九州・沖縄
1974,宮崎,3221.0,jikeiretsu_13,,,九州・沖縄
1974,鹿児島,2109.0,jikeiretsu_13,,,九州・沖縄
1974,沖縄,,jikeiretsu_13,,,九州・沖縄
1975,北海道,70327.0,jikeiretsu_13,,,北海道
1975,青森,27896.0,jikeiretsu_13,,,東北
1975,岩手,28682.0,jikeiretsu_13,,,東北
1975,宮城,38558.0,jikeiretsu_13,,,東北
1975,秋田,35965.0,jikeiretsu_13,,,東北
1975,山形,29451.0,jikeiretsu_13,,,東北
1975,福島,45228.0,jikeiretsu_13,,,東北
1975,茨城,41535.0,jikeiretsu_13,,,関東
1975,栃木,30917.0,jikeiretsu_13,,,関東
1975,群馬,27914.0,jikeiretsu_13,,,関東
1975,埼玉,63172.0,jikeiretsu_13,,,関東
1975,千葉,53020.0,jikeiretsu_13,,,関東
1975,東京,161412.0,jikeiretsu_13,,,関東
1975,神奈川,75822.0,jikeiretsu_13,,,関東
1975,新潟,56349.0,jikeiretsu_13,,,中部
1975,富山,20186.0,jikeiretsu_13,,,中部
1975,石川,18981.0,jikeiretsu_13,,,中部
1975,福井,12339.0,jikeiretsu_13,,,中部
1975,山梨,12736.0,jikeiretsu_13,,,中部
1975,長野,41206.0,jikeiretsu_13,,,中部
1975,岐阜,26066.0,jikeiretsu_13,,,中部
1975,静岡,51556.0,jikeiretsu_13,,,中部
1975,愛知,67634.0,jikeiretsu_13,,,中部
1975,三重,22437.0,jikeiretsu_13,,,中部
1975,滋賀,16005.0,jikeiretsu_13,,,近畿
1975,京都,32296.0,jikeiretsu_13,,,近畿
1975,大阪,111993.0,jikeiretsu_13,,,近畿
1975,兵庫,67451.0,jikeiretsu_13,,,近畿
1975,奈良,13341.0,jikeiretsu_13,,,近畿
1975,和歌山,17765.0,jikeiretsu_13,,,近畿
1975,鳥取,13213.0,jikeiretsu_13,,,中国
1975,島根,19074.0,jikeiretsu_13,,,中国
1975,岡山,30161.0,jikeiretsu_13,,,中国
1975,広島,46135.0,jikeiretsu_13,,,中国
1975,山口,30746.0,jikeiretsu_13,,,中国
1975,徳島,13380.0,jikeiretsu_13,,,四国
1975,香川,14587.0,jikeiretsu_13,,,四国
1975,愛媛,24074.0,jikeiretsu_13,,,四国
1975,高知,17366.0,jikeiretsu_13,,,四国
1975,福岡,67812.0,jikeiretsu_13,,,九州・沖縄
1975,佐賀,17136.0,jikeiretsu_13,,,九州・沖縄
1975,長崎,23225.0,jikeiretsu_13,,,九州・沖縄
1975,熊本,18217.0,jikeiretsu_13,,,九州・沖縄
1975,大分,16083.0,jikeiretsu_13,,,九州・沖縄
1975,宮崎,3221.0,jikeiretsu_13,,,九州・沖縄
1975,鹿児島,2095.0,jikeiretsu_13,,,九州・沖縄
1975,沖縄,,jikeiretsu_13,,,九州・沖縄
1976,北海道,62592.0,jikeiretsu_13,,,北海道
1976,青森,26192.0,jikeiretsu_13,,,東北
1976,岩手,26732.0,jikeiretsu_13,,,東北
1976,宮城,36066.0,jikeiretsu_13,,,東北
1976,秋田,34359.0,jikeiretsu_13,,,東北
1976,山形,28499.0,jikeiretsu_13,,,東北
1976,福島,42657.0,jikeiretsu_13,,,東北
1976,茨城,40017.0,jikeiretsu_13,,,関東
1976,栃木,29713.0,jikeiretsu_13,,,関東
1976,群馬,27887.0,jikeiretsu_13,,,関東
1976,埼玉,60396.0,jikeiretsu_13,,,関東
1976,千葉,54100.0,jikeiretsu_13,,,関東
1976,東京,159136.0,jikeiretsu_13,,,関東
1976,神奈川,73924.0,jikeiretsu_13,,,関東
1976,新潟,54958.0,jikeiretsu_13,,,中部
1976,富山,19668.0,jikeiretsu_13,,,中部
1976,石川,18808.0,jikeiretsu_13,,,中部
1976,福井,11926.0,jikeiretsu_13,,,中部
1976,山梨,11994.0,jikeiretsu_13,,,中部
1976,長野,40136.0,jikeiretsu_13,,,中部
1976,岐阜,25936.0,jikeiretsu_13,,,中部
1976,静岡,50413.0,jikeiretsu_13,,,中部
1976,愛知,67331.0,jikeiretsu_13,,,中部
1976,三重,21867.0,jikeiretsu_13,,,中部
1976,滋賀,16264.0,jikeiretsu_13,,,近畿
1976,京都,30697.0,jikeiretsu_13,,,近畿
1976,大阪,112204.0,jikeiretsu_13,,,近畿
1976,兵庫,65592.0,jikeiretsu_13,,,近畿
1976,奈良,13644.0,jikeiretsu_13,,,近畿
1976,和歌山,16868.0,jikeiretsu_13,,,近畿
1976,鳥取,12497.0,jikeiretsu_13,,,中国
1976,島根,18698.0,jikeiretsu_13,,,中国
1976,岡山,29200.0,jikeiretsu_13,,,中国
1976,広島,44667.0,jikeiretsu_13,,,中国
1976,山口,29477.0,jikeiretsu_13,,,中国
1976,徳島,12027.0,jikeiretsu_13,,,四国
1976,香川,13871.0,jikeiretsu_13,,,四国
1976,愛媛,22914.0,jikeiretsu_13,,,四国
1976,高知,16908.0,jikeiretsu_13,,,四国
1976,福岡,64506.0,jikeiretsu_13,,,九州・沖縄
1976,佐賀,16234.0,jikeiretsu_13,,,九州・沖縄
1976,長崎,21883.0,jikeiretsu_13,,,九州・沖縄
1976,熊本,16811.0,jikeiretsu_13,,,九州・沖縄
1976,大分,14707.0,jikeiretsu_13,,,九州・沖縄
1976,宮崎,2978.0,jikeiretsu_13,,,九州・沖縄
1976,鹿児島,1951.0,jikeiretsu_13,,,九州・沖縄
1976,沖縄,,jikeiretsu_13,,,九州・沖縄
1977,北海道,59867.0,jikeiretsu_13,,,北海道
1977,青森,26232.0,jikeiretsu_13,,,東北
1977,岩手,27351.0,jikeiretsu_13,,,東北
1977,宮城,36099.0,jikeiretsu_13,,,東北
1977,秋田,36381.0,jikeiretsu_13,,,東北
1977,山形,29387.0,jikeiretsu_13,,,東北
1977,福島,44793.0,jikeiretsu_13,,,東北
1977,茨城,39647.0,jikeiretsu_13,,,関東
1977,栃木,29555.0,jikeiretsu_13,,,関東
1977,群馬,27135.0,jikeiretsu_13,,,関東
1977,埼玉,59233.0,jikeiretsu_13,,,関東
1977,千葉,50713.0,jikeiretsu_13,,,関東
1977,東京,154964.0,jikeiretsu_13,,,関東
1977,神奈川,71305.0,jikeiretsu_13,,,関東
1977,新潟,55611.0,jikeiretsu_13,,,中部
1977,富山,20310.0,jikeiretsu_13,,,中部
1977,石川,19232.0,jikeiretsu_13,,,中部
1977,福井,12172.0,jikeiretsu_13,,,中部
1977,山梨,12743.0,jikeiretsu_13,,,中部
1977,長野,39082.0,jikeiretsu_13,,,中部
1977,岐阜,25446.0,jikeiretsu_13,,,中部
1977,静岡,48148.0,jikeiretsu_13,,,中部
1977,愛知,66328.0,jikeiretsu_13,,,中部
1977,三重,21509.0,jikeiretsu_13,,,中部
1977,滋賀,16239.0,jikeiretsu_13,,,近畿
1977,京都,31234.0,jikeiretsu_13,,,近畿
1977,大阪,108056.0,jikeiretsu_13,,,近畿
1977,兵庫,64618.0,jikeiretsu_13,,,近畿
1977,奈良,13533.0,jikeiretsu_13,,,近畿
1977,和歌山,17248.0,jikeiretsu_13,,,近畿
1977,鳥取,13051.0,jikeiretsu_13,,,中国
1977,島根,18908.0,jikeiretsu_13,,,中国
1977,岡山,29102.0,jikeiretsu_13,,,中国
1977,広島,43997.0,jikeiretsu_13,,,中国
1977,山口,28367.0,jikeiretsu_13,,,中国
1977,徳島,12542.0,jikeiretsu_13,,,四国
1977,香川,14173.0,jikeiretsu_13,,,四国
1977,愛媛,23236.0,jikeiretsu_13,,,四国
1977,高知,16563.0,jikeiretsu_13,,,四国
1977,福岡,58898.0,jikeiretsu_13,,,九州・沖縄
1977,佐賀,15482.0,jikeiretsu_13,,,九州・沖縄
1977,長崎,20276.0,jikeiretsu_13,,,九州・沖縄
1977,熊本,15439.0,jikeiretsu_13,,,九州・沖縄
1977,大分,13733.0,jikeiretsu_13,,,九州・沖縄
1977,宮崎,2748.0,jikeiretsu_13,,,九州・沖縄
1977,鹿児島,1815.0,jikeiretsu_13,,,九州・沖縄
1977,沖縄,,jikeiretsu_13,,,九州・沖縄
1978,北海道,54361.0,jikeiretsu_13,,,北海道
1978,青森,24241.0,jikeiretsu_13,,,東北
1978,岩手,26680.0,jikeiretsu_13,,,東北
1978,宮城,34415.0,jikeiretsu_13,,,東北
1978,秋田,34466.0,jikeiretsu_13,,,東北
1978,山形,28470.0,jikeiretsu_13,,,東北
1978,福島,44934.0,jikeiretsu_13,,,東北
1978,茨城,38806.0,jikeiretsu_13,,,関東
1978,栃木,28963.0,jikeiretsu_13,,,関東
1978,群馬,25563.0,jikeiretsu_13,,,関東
1978,埼玉,57933.0,jikeiretsu_13,,,関東
1978,千葉,48896.0,jikeiretsu_13,,,関東
1978,東京,148163.0,jikeiretsu_13,,,関東
1978,神奈川,69271.0,jikeiretsu_13,,,関東
1978,新潟,54023.0,jikeiretsu_13,,,中部
1978,富山,20147.0,jikeiretsu_13,,,中部
1978,石川,18849.0,jikeiretsu_13,,,中部
1978,福井,11614.0,jikeiretsu_13,,,中部
1978,山梨,12291.0,jikeiretsu_13,,,中部
1978,長野,37976.0,jikeiretsu_13,,,中部
1978,岐阜,25256.0,jikeiretsu_13,,,中部
1978,静岡,47548.0,jikeiretsu_13,,,中部
1978,愛知,64396.0,jikeiretsu_13,,,中部
1978,三重,21199.0,jikeiretsu_13,,,中部
1978,滋賀,15524.0,jikeiretsu_13,,,近畿
1978,京都,30913.0,jikeiretsu_13,,,近畿
1978,大阪,104708.0,jikeiretsu_13,,,近畿
1978,兵庫,62774.0,jikeiretsu_13,,,近畿
1978,奈良,13266.0,jikeiretsu_13,,,近畿
1978,和歌山,15981.0,jikeiretsu_13,,,近畿
1978,鳥取,12133.0,jikeiretsu_13,,,中国
1978,島根,18381.0,jikeiretsu_13,,,中国
1978,岡山,27971.0,jikeiretsu_13,,,中国
1978,広島,42433.0,jikeiretsu_13,,,中国
1978,山口,26405.0,jikeiretsu_13,,,中国
1978,徳島,11663.0,jikeiretsu_13,,,四国
1978,香川,13641.0,jikeiretsu_13,,,四国
1978,愛媛,22271.0,jikeiretsu_13,,,四国
1978,高知,16431.0,jikeiretsu_13,,,四国
1978,福岡,55609.0,jikeiretsu_13,,,九州・沖縄
1978,佐賀,14747.0,jikeiretsu_13,,,九州・沖縄
1978,長崎,18926.0,jikeiretsu_13,,,九州・沖縄
1978,熊本,14366.0,jikeiretsu_13,,,九州・沖縄
1978,大分,13046.0,jikeiretsu_13,,,九州・沖縄
1978,宮崎,2659.0,jikeiretsu_13,,,九州・沖縄
1978,鹿児島,1787.0,jikeiretsu_13,,,九州・沖縄
1978,沖縄,,jikeiretsu_13,,,九州・沖縄
1979,北海道,54329.0,jikeiretsu_13,,,北海道
1979,青森,24234.0,jikeiretsu_13,,,東北
1979,岩手,26523.0,jikeiretsu_13,,,東北
1979,宮城,35155.0,jikeiretsu_13,,,東北
1979,秋田,35677.0,jikeiretsu_13,,,東北
1979,山形,29252.0,jikeiretsu_13,,,東北
1979,福島,44129.0,jikeiretsu_13,,,東北
1979,茨城,40064.0,jikeiretsu_13,,,関東
1979,栃木,29228.0,jikeiretsu_13,,,関東
1979,群馬,26613.0,jikeiretsu_13,,,関東
1979,埼玉,59328.0,jikeiretsu_13,,,関東
1979,千葉,49976.0,jikeiretsu_13,,,関東
1979,東京,149635.0,jikeiretsu_13,,,関東
1979,神奈川,69423.0,jikeiretsu_13,,,関東
1979,新潟,57274.0,jikeiretsu_13,,,中部
1979,富山,20330.0,jikeiretsu_13,,,中部
1979,石川,20172.0,jikeiretsu_13,,,中部
1979,福井,12324.0,jikeiretsu_13,,,中部
1979,山梨,12654.0,jikeiretsu_13,,,中部
1979,長野,40226.0,jikeiretsu_13,,,中部
1979,岐阜,27097.0,jikeiretsu_13,,,中部
1979,静岡,48955.0,jikeiretsu_13,,,中部
1979,愛知,67474.0,jikeiretsu_13,,,中部
1979,三重,22229.0,jikeiretsu_13,,,中部
1979,滋賀,16763.0,jikeiretsu_13,,,近畿
1979,京都,32100.0,jikeiretsu_13,,,近畿
1979,大阪,109174.0,jikeiretsu_13,,,近畿
1979,兵庫,65984.0,jikeiretsu_13,,,近畿
1979,奈良,13580.0,jikeiretsu_13,,,近畿
1979,和歌山,17375.0,jikeiretsu_13,,,近畿
1979,鳥取,12865.0,jikeiretsu_13,,,中国
1979,島根,19334.0,jikeiretsu_13,,,中国
1979,岡山,29195.0,jikeiretsu_13,,,中国
1979,広島,43903.0,jikeiretsu_13,,,中国
1979,山口,27243.0,jikeiretsu_13,,,中国
1979,徳島,12659.0,jikeiretsu_13,,,四国
1979,香川,14952.0,jikeiretsu_13,,,四国
1979,愛媛,23280.0,jikeiretsu_13,,,四国
1979,高知,17165.0,jikeiretsu_13,,,四国
1979,福岡,56674.0,jikeiretsu_13,,,九州・沖縄
1979,佐賀,15323.0,jikeiretsu_13,,,九州・沖縄
1979,長崎,19055.0,jikeiretsu_13,,,九州・沖縄
1979,熊本,13957.0,jikeiretsu_13,,,九州・沖縄
1979,大分,13249.0,jikeiretsu_13,,,九州・沖縄
1979,宮崎,2786.0,jikeiretsu_13,,,九州・沖縄
1979,鹿児島,1803.0,jikeiretsu_13,,,九州・沖縄
1979,沖縄,,jikeiretsu_13,,,九州・沖縄
1980,北海道,50099.0,jikeiretsu_13,,,北海道
1980,青森,22412.0,jikeiretsu_13,,,東北
1980,岩手,24999.0,jikeiretsu_13,,,東北
1980,宮城,32875.0,jikeiretsu_13,,,東北
1980,秋田,33331.0,jikeiretsu_13,,,東北
1980,山形,26809.0,jikeiretsu_13,,,東北
1980,福島,42139.0,jikeiretsu_13,,,東北
1980,茨城,38137.0,jikeiretsu_13,,,関東
1980,栃木,27575.0,jikeiretsu_13,,,関東
1980,群馬,24447.0,jikeiretsu_13,,,関東
1980,埼玉,57180.0,jikeiretsu_13,,,関東
1980,千葉,48951.0,jikeiretsu_13,,,関東
1980,東京,143876.0,jikeiretsu_13,,,関東
1980,神奈川,67982.0,jikeiretsu_13,,,関東
1980,新潟,53205.0,jikeiretsu_13,,,中部
1980,富山,19679.0,jikeiretsu_13,,,中部
1980,石川,19007.0,jikeiretsu_13,,,中部
1980,福井,11665.0,jikeiretsu_13,,,中部
1980,山梨,11788.0,jikeiretsu_13,,,中部
1980,長野,36382.0,jikeiretsu_13,,,中部
1980,岐阜,25536.0,jikeiretsu_13,,,中部
1980,静岡,47228.0,jikeiretsu_13,,,中部
1980,愛知,64816.0,jikeiretsu_13,,,中部
1980,三重,21581.0,jikeiretsu_13,,,中部
1980,滋賀,15926.0,jikeiretsu_13,,,近畿
1980,京都,31420.0,jikeiretsu_13,,,近畿
1980,大阪,105313.0,jikeiretsu_13,,,近畿
1980,兵庫,64195.0,jikeiretsu_13,,,近畿
1980,奈良,13498.0,jikeiretsu_13,,,近畿
1980,和歌山,17961.0,jikeiretsu_13,,,近畿
1980,鳥取,11829.0,jikeiretsu_13,,,中国
1980,島根,17749.0,jikeiretsu_13,,,中国
1980,岡山,27922.0,jikeiretsu_13,,,中国
1980,広島,43155.0,jikeiretsu_13,,,中国
1980,山口,25784.0,jikeiretsu_13,,,中国
1980,徳島,12024.0,jikeiretsu_13,,,四国
1980,香川,13918.0,jikeiretsu_13,,,四国
1980,愛媛,21813.0,jikeiretsu_13,,,四国
1980,高知,16069.0,jikeiretsu_13,,,四国
1980,福岡,52848.0,jikeiretsu_13,,,九州・沖縄
1980,佐賀,14108.0,jikeiretsu_13,,,九州・沖縄
1980,長崎,17625.0,jikeiretsu_13,,,九州・沖縄
1980,熊本,12828.0,jikeiretsu_13,,,九州・沖縄
1980,大分,12084.0,jikeiretsu_13,,,九州・沖縄
1980,宮崎,2598.0,jikeiretsu_13,,,九州・沖縄
1980,鹿児島,1669.0,jikeiretsu_13,,,九州・沖縄
1980,沖縄,,jikeiretsu_13,,,九州・沖縄
1981,北海道,49741.0,jikeiretsu_13,,,北海道
1981,青森,22061.0,jikeiretsu_13,,,東北
1981,岩手,24002.0,jikeiretsu_13,,,東北
1981,宮城,32072.0,jikeiretsu_13,,,東北
1981,秋田,33971.0,jikeiretsu_13,,,東北
1981,山形,27301.0,jikeiretsu_13,,,東北
1981,福島,43723.0,jikeiretsu_13,,,東北
1981,茨城,36530.0,jikeiretsu_13,,,関東
1981,栃木,27838.0,jikeiretsu_13,,,関東
1981,群馬,24108.0,jikeiretsu_13,,,関東
1981,埼玉,58124.0,jikeiretsu_13,,,関東
1981,千葉,51200.0,jikeiretsu_13,,,関東
1981,東京,153054.0,jikeiretsu_13,,,関東
1981,神奈川,70704.0,jikeiretsu_13,,,関東
1981,新潟,54734.0,jikeiretsu_13,,,中部
1981,富山,20002.0,jikeiretsu_13,,,中部
1981,石川,19639.0,jikeiretsu_13,,,中部
1981,福井,12326.0,jikeiretsu_13,,,中部
1981,山梨,12538.0,jikeiretsu_13,,,中部
1981,長野,37206.0,jikeiretsu_13,,,中部
1981,岐阜,26469.0,jikeiretsu_13,,,中部
1981,静岡,47113.0,jikeiretsu_13,,,中部
1981,愛知,67200.0,jikeiretsu_13,,,中部
1981,三重,22152.0,jikeiretsu_13,,,中部
1981,滋賀,16693.0,jikeiretsu_13,,,近畿
1981,京都,31868.0,jikeiretsu_13,,,近畿
1981,大阪,105968.0,jikeiretsu_13,,,近畿
1981,兵庫,65403.0,jikeiretsu_13,,,近畿
1981,奈良,13667.0,jikeiretsu_13,,,近畿
1981,和歌山,16647.0,jikeiretsu_13,,,近畿
1981,鳥取,11891.0,jikeiretsu_13,,,中国
1981,島根,17822.0,jikeiretsu_13,,,中国
1981,岡山,28110.0,jikeiretsu_13,,,中国
1981,広島,42824.0,jikeiretsu_13,,,中国
1981,山口,25209.0,jikeiretsu_13,,,中国
1981,徳島,12007.0,jikeiretsu_13,,,四国
1981,香川,14193.0,jikeiretsu_13,,,四国
1981,愛媛,21982.0,jikeiretsu_13,,,四国
1981,高知,16028.0,jikeiretsu_13,,,四国
1981,福岡,51232.0,jikeiretsu_13,,,九州・沖縄
1981,佐賀,13990.0,jikeiretsu_13,,,九州・沖縄
1981,長崎,17170.0,jikeiretsu_13,,,九州・沖縄
1981,熊本,12123.0,jikeiretsu_13,,,九州・沖縄
1981,大分,11634.0,jikeiretsu_13,,,九州・沖縄
1981,宮崎,2513.0,jikeiretsu_13,,,九州・沖縄
1981,鹿児島,1592.0,jikeiretsu_13,,,九州・沖縄
1981,沖縄,,jikeiretsu_13,,,九州・沖縄
1982,北海道,48217.0,jikeiretsu_13,,,北海道
1982,青森,21973.0,jikeiretsu_13,,,東北
1982,岩手,23290.0,jikeiretsu_13,,,東北
1982,宮城,31777.0,jikeiretsu_13,,,東北
1982,秋田,33594.0,jikeiretsu_13,,,東北
1982,山形,26665.0,jikeiretsu_13,,,東北
1982,福島,45634.0,jikeiretsu_13,,,東北
1982,茨城,37666.0,jikeiretsu_13,,,関東
1982,栃木,27018.0,jikeiretsu_13,,,関東
1982,群馬,23947.0,jikeiretsu_13,,,関東
1982,埼玉,57199.0,jikeiretsu_13,,,関東
1982,千葉,48418.0,jikeiretsu_13,,,関東
1982,東京,139813.0,jikeiretsu_13,,,関東
1982,神奈川,67373.0,jikeiretsu_13,,,関東
1982,新潟,54923.0,jikeiretsu_13,,,中部
1982,富山,20100.0,jikeiretsu_13,,,中部
1982,石川,19427.0,jikeiretsu_13,,,中部
1982,福井,11822.0,jikeiretsu_13,,,中部
1982,山梨,11636.0,jikeiretsu_13,,,中部
1982,長野,36085.0,jikeiretsu_13,,,中部
1982,岐阜,26514.0,jikeiretsu_13,,,中部
1982,静岡,46290.0,jikeiretsu_13,,,中部
1982,愛知,66389.0,jikeiretsu_13,,,中部
1982,三重,22388.0,jikeiretsu_13,,,中部
1982,滋賀,16816.0,jikeiretsu_13,,,近畿
1982,京都,31449.0,jikeiretsu_13,,,近畿
1982,大阪,104842.0,jikeiretsu_13,,,近畿
1982,兵庫,64976.0,jikeiretsu_13,,,近畿
1982,奈良,13453.0,jikeiretsu_13,,,近畿
1982,和歌山,16596.0,jikeiretsu_13,,,近畿
1982,鳥取,11786.0,jikeiretsu_13,,,中国
1982,島根,17536.0,jikeiretsu_13,,,中国
1982,岡山,28429.0,jikeiretsu_13,,,中国
1982,広島,41610.0,jikeiretsu_13,,,中国
1982,山口,24100.0,jikeiretsu_13,,,中国
1982,徳島,11867.0,jikeiretsu_13,,,四国
1982,香川,14259.0,jikeiretsu_13,,,四国
1982,愛媛,22142.0,jikeiretsu_13,,,四国
1982,高知,16072.0,jikeiretsu_13,,,四国
1982,福岡,49669.0,jikeiretsu_13,,,九州・沖縄
1982,佐賀,13624.0,jikeiretsu_13,,,九州・沖縄
1982,長崎,16441.0,jikeiretsu_13,,,九州・沖縄
1982,熊本,11829.0,jikeiretsu_13,,,九州・沖縄
1982,大分,11573.0,jikeiretsu_13,,,九州・沖縄
1982,宮崎,2466.0,jikeiretsu_13,,,九州・沖縄
1982,鹿児島,1552.0,jikeiretsu_13,,,九州・沖縄
1982,沖縄,,jikeiretsu_13,,,九州・沖縄
1983,北海道,45277.0,jikeiretsu_13,,,北海道
1983,青森,21202.0,jikeiretsu_13,,,東北
1983,岩手,22264.0,jikeiretsu_13,,,東北
1983,宮城,30487.0,jikeiretsu_13,,,東北
1983,秋田,32799.0,jikeiretsu_13,,,東北
1983,山形,25289.0,jikeiretsu_13,,,東北
1983,福島,37996.0,jikeiretsu_13,,,東北
1983,茨城,38356.0,jikeiretsu_13,,,関東
1983,栃木,26505.0,jikeiretsu_13,,,関東
1983,群馬,22461.0,jikeiretsu_13,,,関東
1983,埼玉,57765.0,jikeiretsu_13,,,関東
1983,千葉,48017.0,jikeiretsu_13,,,関東
1983,東京,136586.0,jikeiretsu_13,,,関東
1983,神奈川,66706.0,jikeiretsu_13,,,関東
1983,新潟,53662.0,jikeiretsu_13,,,中部
1983,富山,19835.0,jikeiretsu_13,,,中部
1983,石川,19111.0,jikeiretsu_13,,,中部
1983,福井,11938.0,jikeiretsu_13,,,中部
1983,山梨,11094.0,jikeiretsu_13,,,中部
1983,長野,34415.0,jikeiretsu_13,,,中部
1983,岐阜,26202.0,jikeiretsu_13,,,中部
1983,静岡,45031.0,jikeiretsu_13,,,中部
1983,愛知,65911.0,jikeiretsu_13,,,中部
1983,三重,21983.0,jikeiretsu_13,,,中部
1983,滋賀,16929.0,jikeiretsu_13,,,近畿
1983,京都,31403.0,jikeiretsu_13,,,近畿
1983,大阪,102478.0,jikeiretsu_13,,,近畿
1983,兵庫,63287.0,jikeiretsu_13,,,近畿
1983,奈良,14252.0,jikeiretsu_13,,,近畿
1983,和歌山,16523.0,jikeiretsu_13,,,近畿
1983,鳥取,11448.0,jikeiretsu_13,,,中国
1983,島根,16575.0,jikeiretsu_13,,,中国
1983,岡山,27255.0,jikeiretsu_13,,,中国
1983,広島,39127.0,jikeiretsu_13,,,中国
1983,山口,22451.0,jikeiretsu_13,,,中国
1983,徳島,11532.0,jikeiretsu_13,,,四国
1983,香川,13958.0,jikeiretsu_13,,,四国
1983,愛媛,21636.0,jikeiretsu_13,,,四国
1983,高知,15330.0,jikeiretsu_13,,,四国
1983,福岡,46062.0,jikeiretsu_13,,,九州・沖縄
1983,佐賀,12904.0,jikeiretsu_13,,,九州・沖縄
1983,長崎,15521.0,jikeiretsu_13,,,九州・沖縄
1983,熊本,10886.0,jikeiretsu_13,,,九州・沖縄
1983,大分,10904.0,jikeiretsu_13,,,九州・沖縄
1983,宮崎,2332.0,jikeiretsu_13,,,九州・沖縄
1983,鹿児島,1473.0,jikeiretsu_13,,,九州・沖縄
1983,沖縄,,jikeiretsu_13,,,九州・沖縄
1984,北海道,38164.0,jikeiretsu_13,,,北海道
1984,青森,18855.0,jikeiretsu_13,,,東北
1984,岩手,19692.0,jikeiretsu_13,,,東北
1984,宮城,27359.0,jikeiretsu_13,,,東北
1984,秋田,29631.0,jikeiretsu_13,,,東北
1984,山形,23309.0,jikeiretsu_13,,,東北
1984,福島,34297.0,jikeiretsu_13,,,東北
1984,茨城,32665.0,jikeiretsu_13,,,関東
1984,栃木,24297.0,jikeiretsu_13,,,関東
1984,群馬,20982.0,jikeiretsu_13,,,関東
1984,埼玉,55608.0,jikeiretsu_13,,,関東
